,lat,lon,arome_t2m,temp_air,temp_surf,temp_snow_ice,temp_ice,sic,residuals,hour,doy,NN_temp,FNN_temp,xgb_temp,xgbdo_temp,xgbpo_temp
2025-05-27 18:00:00,80.7766931,7.076112350000001,-4.482940673828125,-5.25,-2.15,-1.4375,-1.9375,0.8044753670692444,-0.767059326171875,18,147,-4.471522092819214,-5.168872535228729,-4.984238684177399,-6.08674156665802,-5.263411343097687
2025-05-27 19:00:00,80.7725494,7.0598093,-4.507232666015625,-5.875,-2.625,-1.59375,-1.9375,0.8044753670692444,-1.367767333984375,19,147,-4.712628751993179,-5.311440527439117,-5.529293537139893,-6.11103355884552,-5.287703335285187
2025-05-27 20:00:00,80.77004105,7.036448350000001,-4.6468505859375,-6.40625,-3.005,-1.78125,-1.9375,0.8044753670692444,-1.7593994140625,20,147,-5.082905292510986,-5.605067253112793,-6.302694082260132,-6.250651478767395,-4.639099801890552
2025-05-27 21:00:00,80.76947915,7.0163711,-4.87310791015625,-6.8125,-3.405,-1.96875,-2.0,0.8044753670692444,-1.93939208984375,21,147,-5.523410141468048,-6.39366352558136,-7.030290126800537,-6.476908802986145,-6.675230860710144
2025-05-27 22:00:00,80.77062455000001,7.00719425,-5.080810546875,-7.09375,-3.695,-2.09375,-2.0,0.8044753670692444,-2.012939453125,22,147,-5.955371141433716,-7.24704384803772,-7.139181613922119,-6.684611439704895,-6.562647104263306
2025-05-27 23:00:00,80.77366325,7.01021175,-5.2364501953125,-7.40625,-4.21,-2.21875,-2.0,0.8044753670692444,-2.1697998046875,23,147,-6.291210412979126,-7.522233724594116,-7.690886497497559,-6.840251088142395,-6.790576338768005
2025-05-28 00:00:00,80.77766135,7.0221459500000005,-4.913818359375,-7.625,-4.425,-2.375,-2.0,0.8645605444908142,-2.711181640625,0,148,-5.8519357442855835,-6.649062395095825,-8.052538871765137,-4.36683714389801,-5.9247037172317505
2025-05-28 01:00:00,80.78206845,7.0452038,-5.645233154296875,-7.4375,-3.795,-2.5,-2.0,0.8645605444908142,-1.792266845703125,1,148,-6.328473150730133,-7.316670656204224,-7.766634941101074,-5.098251938819885,-5.4024346470832825
2025-05-28 02:00:00,80.78587300000001,7.074965499999999,-6.289886474609375,-7.4375,-1.525,-2.59375,-1.9375,0.8645605444908142,-1.147613525390625,2,148,-6.341513395309448,-6.298705069348216,-6.62403079867363,-5.742905259132385,-6.153479173779488
2025-05-28 03:00:00,80.78871765,7.10646465,-6.685150146484375,-5.875,2.415,-2.625,-1.9375,0.8633684515953064,0.810150146484375,3,148,-6.08747923374176,-5.896021783351898,-6.155344545841217,-6.138168931007385,-6.276088774204254
2025-05-28 04:00:00,80.7894946,7.1333123,-6.63104248046875,-5.90625,3.34,-2.625,-1.9375,0.8633684515953064,0.72479248046875,4,148,-5.649807453155518,-4.9443007707595825,-6.034095644950867,-6.08406126499176,-6.034080624580383
2025-05-28 05:00:00,80.7885331,7.152509950000001,-6.39508056640625,-6.0,4.125,-2.53125,-1.875,0.8633684515953064,0.39508056640625,5,148,-5.130867004394531,-4.609393358230591,-5.500199675559998,-5.84809935092926,-5.679162442684174
2025-05-28 06:00:00,80.78626305,7.16038775,-6.04425048828125,-5.5625,2.96,-2.34375,-1.84375,0.8633684515953064,0.48175048828125,6,148,-4.6625471115112305,-4.575159788131714,-5.131434082984924,-5.49726927280426,-5.3332701325416565
2025-05-28 07:00:00,80.78283415,7.15574705,-5.984588623046875,-4.96875,0.7999999999999999,-2.15625,-1.875,0.8633684515953064,1.015838623046875,7,148,-4.361347675323486,-4.5962512493133545,-4.787720441818237,-5.437607407569885,-5.181800663471222
2025-05-28 08:00:00,80.77895165000001,7.1391191,-5.885101318359375,-4.84375,0.575,-1.96875,-1.8125,0.8544277548789978,1.041351318359375,8,148,-4.160825729370117,-4.685034275054932,-4.686995625495911,-5.338120102882385,-4.7013102769851685
2025-05-28 09:00:00,80.77537195,7.112036,-5.75262451171875,-5.0625,-1.79,-1.96875,-1.875,0.8645605444908142,0.69012451171875,9,148,-3.85136079788208,-4.432470917701721,-4.791961848735809,-5.20564329624176,-5.082781970500946
2025-05-28 10:00:00,80.77374309999999,7.08157405,-5.63433837890625,-5.0,-1.785,-1.90625,-1.84375,0.8645605444908142,0.63433837890625,10,148,-3.6750171184539795,-4.361135244369507,-4.687719523906708,-5.08735716342926,-5.3915398716926575
2025-05-28 11:00:00,80.7739694,7.061309100000001,-5.53424072265625,-4.78125,-1.4,-1.875,-1.8125,0.8645605444908142,0.75299072265625,11,148,-3.565572738647461,-4.325303673744202,-4.531031847000122,-4.98725950717926,-5.190937906503677
2025-05-28 12:00:00,80.77543700000001,7.05197115,-5.371185302734375,-4.4375,-0.675,-1.78125,-1.8125,0.8645605444908142,0.933685302734375,12,148,-3.531445026397705,-4.263883471488953,-4.321682691574097,-4.824204087257385,-5.209879755973816
2025-05-28 13:00:00,80.7783627,7.05048855,-5.336456298828125,-4.3125,-0.8700000000000001,-1.71875,-1.8125,0.8645605444908142,1.023956298828125,13,148,-3.5727343559265137,-4.226752161979675,-4.127474784851074,-4.789475083351135,-5.175150752067566
2025-05-28 14:00:00,80.78177095000001,7.0552877,-5.24090576171875,-3.96875,1.0499999999999998,-1.59375,-1.8125,0.8645605444908142,1.27215576171875,14,148,-3.7337777614593506,-4.102319002151489,-3.6769285202026367,-4.69392454624176,-5.2657203152775764
2025-05-28 15:00:00,80.78515645,7.068070499999999,-5.19927978515625,-4.4375,-0.87,-1.65625,-1.84375,0.8645605444908142,0.76177978515625,15,148,-3.927538752555847,-4.029708504676819,-3.961114525794983,-4.65229856967926,-5.2240943387150764
2025-05-28 16:00:00,80.7865807,7.08768705,-5.0968017578125,-4.75,-1.37,-1.75,-1.875,0.8633684515953064,0.3468017578125,16,148,-4.056494951248169,-3.9138892889022827,-4.570293962955475,-4.54982054233551,-4.386222720146179
2025-05-28 17:00:00,80.78553095000001,7.101130749999999,-5.161224365234375,-4.40625,0.3349999999999999,-1.625,-1.84375,0.8633684515953064,0.754974365234375,17,148,-4.16859233379364,-3.8463109731674194,-4.184981882572174,-4.614243149757385,-4.407260179519653
2025-05-28 18:00:00,80.78311285000001,7.102021649999999,-5.308929443359375,-4.53125,-0.0149999999999999,-1.8125,-1.875,0.8633684515953064,0.777679443359375,18,148,-4.3853759765625,-3.903602361679077,-3.9382203817367554,-4.761948227882385,-4.477963626384735
2025-05-28 19:00:00,80.7808883,7.09201685,-5.56005859375,-4.8125,-0.98,-1.90625,-1.90625,0.8645605444908142,0.74755859375,19,148,-4.728871464729309,-4.155085444450378,-4.709178566932678,-5.01307737827301,-5.144777715206146
2025-05-28 20:00:00,80.77967465,7.079253400000001,-5.846343994140625,-5.34375,-2.115,-2.0625,-1.90625,0.8645605444908142,0.502593994140625,20,148,-5.214794158935547,-4.562432646751404,-4.991623759269714,-5.299362778663635,-5.329636812210083
2025-05-28 21:00:00,80.77935665000001,7.06298165,-6.229522705078125,-5.9375,-3.025,-2.3125,-1.9375,0.8645605444908142,0.292022705078125,21,148,-5.770376741886139,-5.4938212633132935,-5.636298418045044,-5.682541489601135,-5.847662597894669
2025-05-28 22:00:00,80.78121505,7.0448753,-6.61712646484375,-6.375,-3.215,-2.46875,-1.9375,0.8645605444908142,0.24212646484375,22,148,-6.269490420818329,-6.227437108755112,-6.574162639677525,-6.07014524936676,-6.2833486795425415
2025-05-28 23:00:00,80.78510374999999,7.03447215,-6.980804443359375,-7.25,-3.1,-2.6875,-1.9375,0.8645605444908142,-0.269195556640625,23,148,-6.555346429347992,-6.770215064287186,-6.71137535572052,-6.433823227882385,-6.529354095458984
2025-05-29 00:00:00,80.79005045,7.034720849999999,-6.762420654296875,-7.4375,-3.325,-2.84375,-1.9375,0.8772144317626953,-0.675079345703125,0,149,-6.522162675857544,-6.73598300293088,-6.877232313156128,-5.323900818824768,-5.489438891410828
2025-05-29 01:00:00,80.7950243,7.0531057,-7.02679443359375,-8.28125,-3.82,-2.96875,-1.9375,0.8760223388671875,-1.25445556640625,1,149,-6.5803592801094055,-6.9741817601025105,-6.8089162558317184,-5.588274598121643,-5.397718667984009
2025-05-29 02:00:00,80.79979195,7.08081505,-7.20819091796875,-7.78125,-2.26,-3.0,-1.90625,0.8760223388671875,-0.57305908203125,2,149,-6.443690061569214,-6.824196517467499,-6.669229626655579,-5.769671082496643,-5.995488286018372
2025-05-29 03:00:00,80.80349635,7.11634325,-7.28192138671875,-7.09375,-2.7300000000000004,-2.90625,-1.9375,0.8760223388671875,0.18817138671875,3,149,-6.102766752243042,-6.0621631145477295,-6.065662264823914,-5.843401551246643,-6.069218754768372
2025-05-29 04:00:00,80.80525405,7.154398499999999,-7.21435546875,-6.40625,0.475,-2.90625,-1.875,0.8760223388671875,0.80810546875,4,149,-5.6479332447052,-5.2992284297943115,-5.594110369682312,-5.775835633277893,-6.001652836799622
2025-05-29 05:00:00,80.80473845,7.1876194,-6.805511474609375,-4.65625,4.8950000000000005,-2.84375,-1.875,0.8760223388671875,2.149261474609375,5,149,-5.0689857006073,-4.664748191833496,-4.223012685775757,-5.366991639137268,-4.9169851541519165
2025-05-29 06:00:00,80.8023747,7.2120343,-6.682861328125,-4.15625,6.315,-2.6875,-1.875,0.8760223388671875,2.526611328125,6,149,-4.607610702514648,-4.39183783531189,-4.326382875442505,-5.244341492652893,-4.900667667388916
2025-05-29 07:00:00,80.79817455,7.222856800000001,-6.31500244140625,-3.1875,8.059999999999999,-2.5,-1.8125,0.8760223388671875,3.12750244140625,7,149,-4.190591096878052,-4.018304347991943,-1.4557433128356934,-4.876482605934143,-3.621023654937744
2025-05-29 08:00:00,80.7930669,7.2178011,-5.44354248046875,-4.84375,2.725,-2.3125,-1.8125,0.8658895492553711,0.59979248046875,8,149,-3.9283690452575684,-4.407148838043213,-4.37378454208374,-4.005022644996643,-4.640497446060181
2025-05-29 09:00:00,80.78823539999999,7.19634645,-5.005584716796875,-4.1875,3.0650000000000004,-2.09375,-1.75,0.8658895492553711,0.818084716796875,9,149,-3.7606462240219116,-4.3442623019218445,-3.9309359788894653,-3.567064881324768,-4.268282413482666
2025-05-29 10:00:00,80.78433759999999,7.16542955,-4.809417724609375,-3.9375,2.95,-1.96875,-1.8125,0.8760223388671875,0.871917724609375,10,149,-3.651445508003235,-3.781529188156128,-3.3686366081237793,-3.370897889137268,-4.084482967853546
2025-05-29 11:00:00,80.78161625,7.133828100000001,-4.571624755859375,-3.4375,3.115,-1.75,-1.78125,0.8760223388671875,1.134124755859375,11,149,-3.606963276863098,-3.8488267064094543,-3.083174228668213,-3.133104920387268,-3.585196077823639
2025-05-29 12:00:00,80.78034545,7.10718995,-4.319122314453125,-3.46875,2.82,-1.65625,-1.78125,0.8772144317626953,0.850372314453125,12,149,-3.596759557723999,-3.541553020477295,-3.1028345823287964,-2.880602478981018,-4.023628294467926
2025-05-29 13:00:00,80.78075945,7.085058050000001,-4.214508056640625,-3.125,2.64,-1.5,-1.75,0.8772144317626953,1.089508056640625,13,149,-3.5709387063980103,-3.206948757171631,-2.778201699256897,-2.775988221168518,-3.317342162132263
2025-05-29 14:00:00,80.78258095,7.069755300000001,-4.209808349609375,-3.125,1.945,-1.625,-1.78125,0.8772144317626953,1.084808349609375,14,149,-3.553606390953064,-3.1235268115997314,-2.796613931655884,-2.771288514137268,-3.312642455101013
2025-05-29 15:00:00,80.78481535,7.06036955,-4.2626953125,-2.8125,2.03,-1.53125,-1.78125,0.8772144317626953,1.4501953125,15,149,-3.6396846771240234,-3.3719998002052307,-2.615058183670044,-2.824175477027893,-3.365529417991638
2025-05-29 16:00:00,80.7870113,7.0532388,-4.39190673828125,-2.6875,2.915,-1.4375,-1.78125,0.8772144317626953,1.70440673828125,16,149,-3.8229758739471436,-3.639439821243286,-2.8235204219818115,-2.953386902809143,-3.5687466263771057
2025-05-29 17:00:00,80.78885005000001,7.0452037,-4.5771484375,-2.875,4.185,-1.59375,-1.8125,0.8772144317626953,1.7021484375,17,149,-3.9712880849838257,-3.7711730003356934,-2.3453376293182373,-3.138628602027893,-3.766190826892853
2025-05-29 18:00:00,80.7901383,7.0336548,-4.83038330078125,-3.625,2.78,-1.71875,-1.875,0.8772144317626953,1.20538330078125,18,149,-4.167612433433533,-3.697668433189392,-3.259297490119934,-3.391863465309143,-4.236177742481232
2025-05-29 19:00:00,80.79051945,7.01832065,-5.124969482421875,-3.90625,1.55,-1.65625,-1.875,0.8772144317626953,1.218719482421875,19,149,-4.467496752738953,-3.71505606174469,-3.409986734390259,-3.686449646949768,-3.603554606437683
2025-05-29 20:00:00,80.79015394999999,6.999591649999999,-5.40045166015625,-4.9375,-1.09,-1.9375,-1.9375,0.8867511749267578,0.46295166015625,20,149,-4.860808372497559,-4.275568604469299,-4.434493124485016,-3.961931824684143,-4.402062475681305
2025-05-29 21:00:00,80.79078645000001,6.98128825,-5.72021484375,-5.125,-1.85,-2.25,-1.9375,0.8867511749267578,0.59521484375,21,149,-5.364577770233154,-5.1463987827301025,-4.878720223903656,-4.281695008277893,-4.581846714019775
2025-05-29 22:00:00,80.79287325,6.9674274,-6.09033203125,-5.84375,-1.9,-2.46875,-1.9375,0.8867511749267578,0.24658203125,22,149,-5.895767331123352,-5.927206188440323,-6.092503568390384,-4.651812195777893,-5.825499355792999
2025-05-29 23:00:00,80.79598644999999,6.96045805,-6.374114990234375,-6.46875,-1.965,-2.65625,-1.9375,0.8867511749267578,-0.094635009765625,23,149,-6.300795674324036,-6.382257103919983,-7.085207045078278,-4.935595154762268,-6.197159722447395
2025-05-30 00:00:00,80.7995871,6.9642584,-5.915374755859375,-6.5625,-1.715,-2.78125,-1.9375,0.9094009399414062,-0.647125244140625,0,150,-6.334272116422653,-6.191899806261063,-7.148145914077759,-5.83870779722929,-6.123380735516548
2025-05-30 01:00:00,80.8035934,6.9787076,-6.060760498046875,-6.4375,-1.875,-2.875,-1.9375,0.9088048934936525,-0.376739501953125,1,150,-6.389456391334534,-6.118380151689053,-7.252071738243103,-5.98409353941679,-6.501217275857925
2025-05-30 02:00:00,80.80750624999999,7.00312745,-6.005645751953125,-5.84375,-0.665,-2.90625,-1.9375,0.9088048934936525,0.161895751953125,2,150,-6.130354732275009,-5.683448880910873,-6.586954593658447,-5.92897879332304,-6.446102529764175
2025-05-30 03:00:00,80.81074765,7.0358547,-6.122039794921875,-4.75,2.22,-2.90625,-1.9375,0.9088048934936525,1.372039794921875,3,150,-5.804059267044067,-5.081830859184265,-4.6971116065979,-6.04537283629179,-6.137255929410458
2025-05-30 04:00:00,80.81286355,7.07260645,-6.145904541015625,-5.6875,1.485,-2.8125,-1.875,0.9088048934936525,0.458404541015625,4,150,-5.390496730804443,-4.402689456939697,-4.683011770248413,-6.06923758238554,-6.234184265136719
2025-05-30 05:00:00,80.81329425,7.108403,-6.010101318359375,-4.0625,5.055,-2.65625,-1.875,0.9094009399414062,1.947601318359375,5,150,-4.92292857170105,-4.074609756469727,-5.215161204338074,-5.93343435972929,-5.920617431402206
2025-05-30 06:00:00,80.8117638,7.1374221,-5.72344970703125,-4.75,3.415,-2.53125,-1.84375,0.9052286148071288,0.97344970703125,6,150,-4.437008857727051,-3.7686268091201782,-3.8777531385421753,-5.646782748401165,-4.954480946063995
2025-05-30 07:00:00,80.8084471,7.15597835,-5.320343017578125,-4.5625,2.84,-2.3125,-1.8125,0.9052286148071288,0.757843017578125,7,150,-4.1341975927352905,-3.5299824476242065,-3.964748978614807,-5.24367605894804,-4.7813721895217896
2025-05-30 08:00:00,80.80366724999999,7.16175625,-4.894683837890625,-4.0625,3.92,-2.09375,-1.78125,0.9040365219116212,0.832183837890625,8,150,-3.8716601133346558,-3.4534666538238525,-3.569512367248535,-4.81801687926054,-4.513478338718414
2025-05-30 09:00:00,80.7979783,7.1551291,-4.555694580078125,-3.625,4.82,-1.875,-1.75,0.9040365219116212,0.930694580078125,9,150,-3.730918765068054,-3.427905321121216,-3.194382905960083,-4.47902762144804,-4.167107343673706
2025-05-30 10:00:00,80.7912024,7.14085795,-3.685791015625,-4.84375,1.765,-1.625,-1.75,0.9040365219116212,-1.157958984375,10,150,-3.767209142446518,-3.9926173090934753,-4.516792118549347,-3.609124056994915,-4.402781009674072
2025-05-30 11:00:00,80.78411995,7.116925,-3.34539794921875,-4.84375,0.53,-1.53125,-1.75,0.9040365219116212,-1.49835205078125,11,150,-3.6057769060134888,-3.78134286403656,-4.367575168609619,-3.268730990588665,-4.26300972700119
2025-05-30 12:00:00,80.7776755,7.0858738500000005,-3.17047119140625,-4.5625,0.15,-1.4375,-1.75,0.9040365219116212,-1.39202880859375,12,150,-3.390805959701538,-3.6177843511104584,-4.261752724647522,-3.093804232776165,-3.920738935470581
2025-05-30 13:00:00,80.7729724,7.05157745,-3.113311767578125,-4.46875,-0.37,-1.40625,-1.78125,0.9040365219116212,-1.355438232421875,13,150,-3.2512859106063843,-3.540652722120285,-4.166263103485107,-3.03664480894804,-3.9068639278411865
2025-05-30 14:00:00,80.77009570000001,7.018492050000001,-2.814544677734375,-4.59375,-1.185,-1.5,-1.84375,0.9040365219116212,-1.779205322265625,14,150,-3.016216963529587,-3.2069981694221497,-4.3756996393203735,-2.73787771910429,-3.636003792285919
2025-05-30 15:00:00,80.76884735,6.98836745,-3.37506103515625,-4.5,-1.375,-1.59375,-1.875,0.9040365219116212,-1.12493896484375,15,150,-3.3627408742904663,-3.56223201751709,-4.371564209461212,-3.298394076526165,-4.29267281293869
2025-05-30 16:00:00,80.76889475,6.962385899999999,-3.669830322265625,-4.6875,-1.885,-1.65625,-1.90625,0.9052286148071288,-1.017669677734375,16,150,-3.616590142250061,-3.996525317430496,-4.4621193408966064,-3.59316336363554,-4.3542667627334595
2025-05-30 17:00:00,80.76925044999999,6.9386254,-3.89239501953125,-4.90625,-2.705,-1.84375,-1.9375,0.9052286148071288,-1.01385498046875,17,150,-3.8512975573539734,-4.191655516624451,-4.742238104343414,-3.815728060901165,-4.5543689131736755
2025-05-30 18:00:00,80.7702422,6.915697,-4.049591064453125,-4.75,-2.535,-1.9375,-1.9375,0.9052286148071288,-0.700408935546875,18,150,-4.008773744106293,-4.292602315545082,-4.473525285720825,-3.97292410582304,-4.089376986026764
2025-05-30 19:00:00,80.77158355,6.892313250000001,-4.20751953125,-4.34375,-2.53,-2.03125,-1.96875,0.910593032836914,-0.13623046875,19,150,-4.279366284608841,-4.32587294280529,-4.107792176306248,-4.130852572619915,-4.04848438501358
2025-05-30 20:00:00,80.77273875,6.86936595,-4.405059814453125,-4.5,-3.1500000000000004,-2.15625,-2.0,0.910593032836914,-0.094940185546875,20,150,-4.614539265632629,-4.403188742697239,-4.181085586547852,-4.32839285582304,-4.1291080713272095
2025-05-30 21:00:00,80.7736007,6.8505708,-4.599822998046875,-4.65625,-3.315,-2.25,-2.0,0.910593032836914,-0.056427001953125,21,150,-4.988648235797882,-4.6377348601818085,-4.611478610895574,-4.52315603941679,-4.2971543073654175
2025-05-30 22:00:00,80.7734868,6.8331884,-4.7960205078125,-5.125,-3.63,-2.25,-2.0,0.910593032836914,-0.3289794921875,22,150,-5.39691960811615,-5.021790385246277,-4.934268146753311,-4.719353549182415,-4.517578125
2025-05-30 23:00:00,80.7729026,6.8156032,-5.01580810546875,-5.5625,-4.285,-2.34375,-2.0,0.910593032836914,-0.54669189453125,23,150,-5.804408550262451,-5.248813629150391,-5.728107154369354,-4.939141146838665,-4.0878249406814575
2025-05-31 00:00:00,80.7722334,6.80451505,-4.372833251953125,-5.8125,-4.575,-2.40625,-2.0,0.8378753662109375,-1.439666748046875,0,151,-5.48021388053894,-5.990511775016785,-5.6304017305374146,-5.17920708656311,-5.397279381752014
2025-05-31 01:00:00,80.771557,6.800251,-4.46502685546875,-6.0,-4.645,-2.46875,-2.0,0.8378753662109375,-1.53497314453125,1,151,-5.57197380065918,-6.018492221832275,-5.855159759521484,-5.271400690078735,-5.499156594276428
2025-05-31 02:00:00,80.77108975,6.8049988500000005,-4.563690185546875,-6.4375,-4.83,-2.4375,-2.0,0.8378753662109375,-1.873809814453125,2,151,-5.572308897972107,-6.077502369880676,-6.315440893173218,-5.37006402015686,-5.515466690063477
2025-05-31 03:00:00,80.77067785,6.81770395,-4.622467041015625,-7.0,-5.065,-2.4375,-1.96875,0.8378753662109375,-2.377532958984375,3,151,-5.431607484817505,-6.026768207550049,-6.87750768661499,-5.42884087562561,-5.712540030479431
2025-05-31 04:00:00,80.7695563,6.83685005,-4.6099853515625,-7.1875,-5.34,-2.4375,-1.9375,0.8378753662109375,-2.5775146484375,4,151,-5.152806282043457,-5.678275942802429,-7.055873870849609,-5.416359186172485,-5.6643359661102295
2025-05-31 05:00:00,80.76719034999999,6.8585385,-4.33551025390625,-6.8125,-4.325,-2.25,-1.875,0.8378753662109375,-2.47698974609375,5,151,-4.749365746974945,-5.259582698345184,-6.061275005340576,-5.141884088516235,-5.516171455383301
2025-05-31 06:00:00,80.7630339,6.87975245,-4.461700439453125,-6.40625,-4.04,-2.28125,-1.9375,0.8354911804199219,-1.944549560546875,6,151,-4.383701205253601,-5.051625072956085,-5.653846263885498,-5.26807427406311,-5.363860905170441
2025-05-31 07:00:00,80.75670915,6.89619935,-4.536376953125,-5.9375,-3.41,-2.1875,-1.875,0.8354911804199219,-1.401123046875,7,151,-4.145676374435425,-4.655085414648056,-5.706872224807739,-5.342750787734985,-5.492923140525818
2025-05-31 08:00:00,80.74862404999999,6.90273485,-4.62200927734375,-5.46875,-2.565,-2.09375,-1.875,0.8390674591064453,-0.84674072265625,8,151,-3.9056118726730347,-4.442685276269913,-5.3532304763793945,-5.428383111953735,-5.330420613288879
2025-05-31 09:00:00,80.73866910000001,6.89787155,-4.581390380859375,-5.375,-2.37,-1.96875,-1.84375,0.8390674591064453,-0.793609619140625,9,151,-3.730284810066223,-4.272302478551865,-5.130122125148773,-5.38776421546936,-5.289801716804504
2025-05-31 10:00:00,80.7275784,6.88407595,-4.6070556640625,-5.3125,-1.91,-1.78125,-1.8125,0.8360872268676758,-0.7054443359375,10,151,-3.6154576539993286,-4.162236124277115,-5.095842659473419,-5.413429498672485,-5.5294371247291565
2025-05-31 11:00:00,80.7163328,6.861701999999999,-4.564056396484375,-5.21875,-2.01,-1.75,-1.8125,0.8402595520019531,-0.654693603515625,11,151,-3.510887384414673,-4.1284336149692535,-4.962601572275162,-5.37043023109436,-4.700299069285393
2025-05-31 12:00:00,80.70607885,6.83352585,-4.56414794921875,-5.15625,-1.93,-1.6875,-1.8125,0.8402595520019531,-0.59210205078125,12,151,-3.448622703552246,-4.100843697786331,-4.9142343401908875,-5.370521783828735,-4.700390622019768
2025-05-31 13:00:00,80.6976356,6.8044832500000005,-4.570709228515625,-5.5625,-2.5700000000000003,-1.6875,-1.8125,0.8450279235839844,-0.991790771484375,13,151,-3.4389461278915405,-4.16329488158226,-4.9579052329063416,-5.37708306312561,-4.46288725733757
2025-05-31 14:00:00,80.69074125,6.7830258,-4.5306396484375,-5.5625,-2.4450000000000003,-1.65625,-1.78125,0.8450279235839844,-1.0318603515625,14,151,-3.558323621749878,-4.226428896188736,-5.334469437599182,-5.337013483047485,-4.5649881064891815
2025-05-31 15:00:00,80.68525915000001,6.7687852,-4.259796142578125,-4.84375,-1.84,-1.59375,-1.8125,0.8450279235839844,-0.583953857421875,15,151,-3.6088889837265015,-4.403052896261215,-4.666672974824905,-5.06616997718811,-4.387627646327019
2025-05-31 16:00:00,80.68135185,6.75840195,-4.161773681640625,-4.96875,-1.905,-1.625,-1.78125,0.8497962951660156,-0.806976318359375,16,151,-3.6920270323753357,-4.52424231171608,-4.499920904636383,-4.96814751625061,-4.4572272300720215
2025-05-31 17:00:00,80.6792496,6.7508545,-4.010101318359375,-4.9375,-2.155,-1.84375,-1.84375,0.8497962951660156,-0.927398681640625,17,151,-3.767873466014862,-4.450839549303055,-4.59397691488266,-4.81647515296936,-4.28737273812294
2025-05-31 18:00:00,80.6786591,6.74315015,-4.09466552734375,-4.8125,-1.635,-1.84375,-1.84375,0.8497962951660156,-0.71783447265625,18,151,-3.890488862991333,-4.507976740598679,-4.611966013908386,-4.901039361953735,-4.5093022882938385
2025-05-31 19:00:00,80.6800223,6.739987299999999,-4.24200439453125,-4.53125,-2.415,-2.0625,-1.90625,0.8497962951660156,-0.28924560546875,19,151,-4.117618143558502,-4.6387298703193665,-4.39525642991066,-5.048378229141235,-4.344274692237377
2025-05-31 20:00:00,80.68216645000001,6.74700505,-4.067535400390625,-4.3125,-2.74,-2.1875,-1.9375,0.8497962951660156,-0.244964599609375,20,151,-4.252044826745987,-4.649639070034027,-4.616430342197418,-4.87390923500061,-4.4821721613407135
2025-05-31 21:00:00,80.6841402,6.75567655,-4.034881591796875,-4.5625,-3.01,-2.25,-1.9375,0.8450279235839844,-0.527618408203125,21,151,-4.545173645019531,-5.012082934379578,-4.534358441829681,-4.84125542640686,-4.432738840579987
2025-05-31 22:00:00,80.68571405,6.764495950000001,-3.95758056640625,-5.21875,-3.52,-2.46875,-1.9375,0.8450279235839844,-1.26116943359375,22,151,-4.726027488708496,-5.340469717979431,-5.059876322746277,-4.763954401016235,-4.622820317745209
2025-05-31 23:00:00,80.6866601,6.7716628,-3.8927001953125,-6.125,-3.87,-2.53125,-1.9375,0.8450279235839844,-2.2322998046875,23,151,-4.889613449573517,-5.3390737771987915,-5.932124137878418,-4.699074029922485,-4.895836234092712
2025-06-01 00:00:00,80.68898865,6.788126350000001,-4.39892578125,-5.354166666666667,-3.223333333333333,-2.583333333333333,-1.9375,0.8181639313697815,-0.955240885416667,0,152,-5.483436346054077,-6.1761744022369385,-5.864058256149292,-4.755971699953079,-4.831581324338913
2025-06-01 01:00:00,80.6909967,6.8069853,-4.282867431640625,-6.0625,-3.79,-2.78125,-1.9375,0.8181639313697815,-1.779632568359375,1,152,-5.390305519104004,-5.789416193962097,-5.568578839302063,-4.639913350343704,-5.130416989326477
2025-06-01 02:00:00,80.69367679999999,6.8334947,-4.3775634765625,-6.6875,-3.87,-2.8125,-1.9375,0.8181639313697815,-2.3099365234375,2,152,-5.422093391418457,-5.854521632194519,-5.874693393707275,-4.734609395265579,-4.810219019651413
2025-06-01 03:00:00,80.69662775,6.8676613500000006,-3.886688232421875,-6.21875,-3.21,-2.75,-1.875,0.8181639313697815,-2.332061767578125,3,152,-4.978266358375549,-5.217518925666809,-5.937824487686157,-4.243734151124954,-5.341830372810364
2025-06-01 04:00:00,80.69851355,6.9096504,-4.35577392578125,-5.46875,-2.58,-2.65625,-1.875,0.8139916062355042,-1.11297607421875,4,152,-5.090227425098419,-5.2865007519721985,-4.963046848773956,-4.712819844484329,-4.904869258403778
2025-06-01 05:00:00,80.6987502,6.95836105,-4.447052001953125,-4.34375,-1.6,-2.375,-1.84375,0.8139916062355042,0.103302001953125,5,152,-4.7341185212135315,-4.727184444665909,-3.9748639166355133,-4.804097920656204,-4.548893682658672
2025-06-01 06:00:00,80.69679855000001,7.0093172500000005,-4.636993408203125,-4.03125,-1.49,-2.21875,-1.84375,0.8139916062355042,0.605743408203125,6,152,-4.384909212589264,-4.579119402915239,-3.8142197132110596,-4.994039326906204,-4.122141122817993
2025-06-01 07:00:00,80.69247995,7.0516192,-4.834197998046875,-3.84375,-0.3999999999999999,-1.90625,-1.78125,0.8110113739967346,0.990447998046875,7,152,-4.16472852230072,-4.45703187584877,-3.618911623954773,-5.191243916749954,-3.700021743774414
2025-06-01 08:00:00,80.6861595,7.08188725,-4.876220703125,-3.71875,0.8400000000000001,-1.6875,-1.71875,0.8110113739967346,1.157470703125,8,152,-3.9427062273025513,-4.332135796546936,-3.4620754718780518,-5.233266621828079,-3.961271047592163
